RunID,N,K,outLen,mode,padding,cval,time,threads,schedule,chunk
SLURM_29353,1070409999,7500,1070409999,same,zero,0,735.571867513,8,static,133801249
SLURM_29384,1070409999,8499,1070409999,same,zero,0,1213.155750802,8,static,133801249
SLURM_29357,1070409999,10240,1070409999,same,zero,0,2167.646060351,8,static,133801249
SLURM_29385,1070409999,13349,1070409999,same,zero,0,4573.524093614,8,static,133801249
